ID;SEBUTAN_JABATAN;organisasi_id;ORGANISASI;jenjang_jabatan_id;JENJANG_JABATAN;job_target_jabatan_id;job_target;PEMIMPIN_UNIT;stream_business_id;STREAM_BUSINESS;profesi_id;PROFESI;STATUS;DIRKOM_ID
8786;Supervisor Proteksi Sistem;254;UIP2B - Unit Pelaksana Pengatur Beban (UP2B);6;Supervisory Dasar;;;Non Pemimpin Unit;12;Operation and Maintenance;11;SCADA, Telekomunikasi dan Proteksi Sistem;ACTV;2
8787;Assistant Engineer Proteksi Sistem;254;UIP2B - Unit Pelaksana Pengatur Beban (UP2B);11;Fungsional V;;;Fungsional;12;Operation and Maintenance;11;SCADA, Telekomunikasi dan Proteksi Sistem;ACTV;2
8788;Junior Engineer Proteksi Sistem;254;UIP2B - Unit Pelaksana Pengatur Beban (UP2B);12;Fungsional VI;;;Fungsional;12;Operation and Maintenance;11;SCADA, Telekomunikasi dan Proteksi Sistem;ACTV;2
8789;Assistant Technician Proteksi Sistem;254;UIP2B - Unit Pelaksana Pengatur Beban (UP2B);11;Fungsional V;;;Fungsional;12;Operation and Maintenance;11;SCADA, Telekomunikasi dan Proteksi Sistem;ACTV;2
8790;Junior Technician Proteksi Sistem;254;UIP2B - Unit Pelaksana Pengatur Beban (UP2B);12;Fungsional VI;;;Fungsional;12;Operation and Maintenance;11;SCADA, Telekomunikasi dan Proteksi Sistem;ACTV;2
8791;Assistant Engineer Data Disturbance Fault Recorder (DFR) dan Phasor Measurement Unit (PMU);254;UIP2B - Unit Pelaksana Pengatur Beban (UP2B);11;Fungsional V;;;Fungsional;12;Operation and Maintenance;11;SCADA, Telekomunikasi dan Proteksi Sistem;ACTV;2
8792;Junior Engineer Data Disturbance Fault Recorder (DFR) dan Phasor Measurement Unit (PMU);254;UIP2B - Unit Pelaksana Pengatur Beban (UP2B);12;Fungsional VI;;;Fungsional;12;Operation and Maintenance;11;SCADA, Telekomunikasi dan Proteksi Sistem;ACTV;2
8793;Assistant Technician Data Disturbance Fault Recorder (DFR) dan Phasor Measurement Unit (PMU);254;UIP2B - Unit Pelaksana Pengatur Beban (UP2B);11;Fungsional V;;;Fungsional;12;Operation and Maintenance;11;SCADA, Telekomunikasi dan Proteksi Sistem;ACTV;2
8794;Junior Technician Data Disturbance Fault Recorder (DFR) dan Phasor Measurement Unit (PMU);254;UIP2B - Unit Pelaksana Pengatur Beban (UP2B);12;Fungsional VI;;;Fungsional;12;Operation and Maintenance;11;SCADA, Telekomunikasi dan Proteksi Sistem;ACTV;2
8795;Manager Bagian Keuangan, Komunikasi, dan Umum;254;UIP2B - Unit Pelaksana Pengatur Beban (UP2B);5;Supervisory Atas;;;Non Pemimpin Unit;10;Corporate and Technical Services;73;Manajemen Keuangan;ACTV;2
8796;Senior Specialist II Kinerja Keuangan, Komunikasi, dan Umum;254;UIP2B - Unit Pelaksana Pengatur Beban (UP2B);9;Fungsional III;;;Fungsional;10;Corporate and Technical Services;73;Manajemen Keuangan;ACTV;2
8797;Analyst Kinerja Keuangan, Komunikasi, dan Umum;254;UIP2B - Unit Pelaksana Pengatur Beban (UP2B);10;Fungsional IV;;;Fungsional;10;Corporate and Technical Services;73;Manajemen Keuangan;ACTV;2
8798;Assistant Analyst Keuangan;254;UIP2B - Unit Pelaksana Pengatur Beban (UP2B);11;Fungsional V;;;Fungsional;10;Corporate and Technical Services;73;Manajemen Keuangan;ACTV;2
8799;Junior Analyst Keuangan;254;UIP2B - Unit Pelaksana Pengatur Beban (UP2B);12;Fungsional VI;;;Fungsional;10;Corporate and Technical Services;73;Manajemen Keuangan;ACTV;2
8800;Assistant Analyst Akuntansi;254;UIP2B - Unit Pelaksana Pengatur Beban (UP2B);11;Fungsional V;;;Fungsional;10;Corporate and Technical Services;71;Akuntansi;ACTV;2
8801;Junior Analyst Akuntansi;254;UIP2B - Unit Pelaksana Pengatur Beban (UP2B);12;Fungsional VI;;;Fungsional;10;Corporate and Technical Services;71;Akuntansi;ACTV;2
8802;Assistant Analyst Komunikasi;254;UIP2B - Unit Pelaksana Pengatur Beban (UP2B);11;Fungsional V;;;Fungsional;10;Corporate and Technical Services;75;Komunikasi;ACTV;2
8803;Junior Analyst Komunikasi;254;UIP2B - Unit Pelaksana Pengatur Beban (UP2B);12;Fungsional VI;;;Fungsional;10;Corporate and Technical Services;75;Komunikasi;ACTV;2
8804;Assistant Analyst Logistik;254;UIP2B - Unit Pelaksana Pengatur Beban (UP2B);11;Fungsional V;;;Fungsional;11;Strategic Planning;60;Logistik;ACTV;2
8805;Junior Analyst Logistik;254;UIP2B - Unit Pelaksana Pengatur Beban (UP2B);12;Fungsional VI;;;Fungsional;11;Strategic Planning;60;Logistik;ACTV;2
8806;Officer Logistik;254;UIP2B - Unit Pelaksana Pengatur Beban (UP2B);10;Fungsional IV;;;Fungsional;11;Strategic Planning;60;Logistik;ACTV;2
8807;Assistant Officer Logistik;254;UIP2B - Unit Pelaksana Pengatur Beban (UP2B);11;Fungsional V;;;Fungsional;11;Strategic Planning;60;Logistik;ACTV;2
8808;Junior Officer Logistik;254;UIP2B - Unit Pelaksana Pengatur Beban (UP2B);12;Fungsional VI;;;Fungsional;11;Strategic Planning;60;Logistik;ACTV;2
8809;Officer Administrasi Umum;254;UIP2B - Unit Pelaksana Pengatur Beban (UP2B);10;Fungsional IV;;;Fungsional;10;Corporate and Technical Services;79;Manajemen Pelayanan dan Pengelolaan Kantor;ACTV;2
8810;Assistant Officer Administrasi Umum;254;UIP2B - Unit Pelaksana Pengatur Beban (UP2B);11;Fungsional V;;;Fungsional;10;Corporate and Technical Services;79;Manajemen Pelayanan dan Pengelolaan Kantor;ACTV;2
8811;Junior Officer Administrasi Umum;254;UIP2B - Unit Pelaksana Pengatur Beban (UP2B);12;Fungsional VI;;;Fungsional;10;Corporate and Technical Services;79;Manajemen Pelayanan dan Pengelolaan Kantor;ACTV;2
8812;Pejabat Pelaksana Pengadaan;254;UIP2B - Unit Pelaksana Pengatur Beban (UP2B);6;Supervisory Dasar;;;Non Pemimpin Unit;11;Strategic Planning;59;Pengadaan;ACTV;2
8813;Assistant Analyst Pelaksana Pengadaan;254;UIP2B - Unit Pelaksana Pengatur Beban (UP2B);11;Fungsional V;;;Fungsional;11;Strategic Planning;59;Pengadaan;ACTV;2
8814;Junior Analyst Pelaksana Pengadaan;254;UIP2B - Unit Pelaksana Pengatur Beban (UP2B);12;Fungsional VI;;;Fungsional;11;Strategic Planning;59;Pengadaan;ACTV;2
8815;Officer Pelaksana Pengadaan;254;UIP2B - Unit Pelaksana Pengatur Beban (UP2B);10;Fungsional IV;;;Fungsional;11;Strategic Planning;59;Pengadaan;ACTV;2
8816;Assistant Officer Pelaksana Pengadaan;254;UIP2B - Unit Pelaksana Pengatur Beban (UP2B);11;Fungsional V;;;Fungsional;11;Strategic Planning;59;Pengadaan;ACTV;2
8817;Junior Officer Pelaksana Pengadaan;254;UIP2B - Unit Pelaksana Pengatur Beban (UP2B);12;Fungsional VI;;;Fungsional;11;Strategic Planning;59;Pengadaan;ACTV;2
8818;Pejabat Pelaksana Keselamatan, Kesehatan Kerja, Lingkungan dan Keamanan;254;UIP2B - Unit Pelaksana Pengatur Beban (UP2B);6;Supervisory Dasar;;;Non Pemimpin Unit;3;Internal Control and Compliance;27;K2 dan K3;ACTV;2
8819;Assistant Engineer Keselamatan, Kesehatan Kerja, Lingkungan dan Keamanan;254;UIP2B - Unit Pelaksana Pengatur Beban (UP2B);11;Fungsional V;;;Fungsional;3;Internal Control and Compliance;27;K2 dan K3;ACTV;2
8820;Junior Engineer Keselamatan, Kesehatan Kerja, Lingkungan dan Keamanan;254;UIP2B - Unit Pelaksana Pengatur Beban (UP2B);12;Fungsional VI;;;Fungsional;3;Internal Control and Compliance;27;K2 dan K3;ACTV;2
8821;Assistant Technician Keselamatan, Kesehatan Kerja, Lingkungan dan Keamanan;254;UIP2B - Unit Pelaksana Pengatur Beban (UP2B);11;Fungsional V;;;Fungsional;3;Internal Control and Compliance;27;K2 dan K3;ACTV;2
8822;Junior Technician Keselamatan, Kesehatan Kerja, Lingkungan dan Keamanan;254;UIP2B - Unit Pelaksana Pengatur Beban (UP2B);12;Fungsional VI;;;Fungsional;3;Internal Control and Compliance;27;K2 dan K3;ACTV;2
8823;General Manager;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;2;Manajemen Atas;;;Pemimpin Unit;4;Electricity Generation and Transmission;9;Operasi Sistem Tenaga;ACTV;2
8824;Senior Engineer I Sistem Manajemen Terintegrasi;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;8;Fungsional II;;;Fungsional;9;Corporate Planning and Performance;80;Manajemen Mutu;ACTV;2
8825;Senior Engineer II Sistem Manajemen Terintegrasi;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;9;Fungsional III;;;Fungsional;9;Corporate Planning and Performance;80;Manajemen Mutu;ACTV;2
8826;Senior Manager Perencanaan;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;3;Manajemen Menengah;;;Non Pemimpin Unit;12;Operation and Maintenance;12;Perencanaan Transmisi;ACTV;2
8827;Analyst Manajemen Risiko dan Kepatuhan;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;10;Fungsional IV;;;Fungsional;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
8828;Assistant Analyst Manajemen Risiko dan Kepatuhan;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;11;Fungsional V;;;Fungsional;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
8829;Manager Perencanaan Pengusahaan;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;4;Manajemen Dasar;;;Non Pemimpin Unit;12;Operation and Maintenance;12;Perencanaan Transmisi;ACTV;2
8830;Analyst Perencanaan Pengusahaan;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;10;Fungsional IV;;;Fungsional;12;Operation and Maintenance;12;Perencanaan Transmisi;ACTV;2
8831;Assistant Analyst Perencanaan Pengusahaan;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;11;Fungsional V;;;Fungsional;12;Operation and Maintenance;12;Perencanaan Transmisi;ACTV;2
8832;Manager Perencanaan Sistem;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;4;Manajemen Dasar;;;Non Pemimpin Unit;12;Operation and Maintenance;8;Perencanaan Sistem Tenaga;ACTV;2
8833;Assistant Engineer Perencanaan Sistem Tenaga Listrik;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;11;Fungsional V;;;Fungsional;12;Operation and Maintenance;8;Perencanaan Sistem Tenaga;ACTV;2
8834;Junior Engineer Perencanaan Sistem Tenaga Listrik;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;12;Fungsional VI;;;Fungsional;12;Operation and Maintenance;8;Perencanaan Sistem Tenaga;ACTV;2
8835;Assistant Engineer Perencanaan Sistem Pembangkitan;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;11;Fungsional V;;;Fungsional;12;Operation and Maintenance;8;Perencanaan Sistem Tenaga;ACTV;2
8836;Junior Engineer Perencanaan Sistem Pembangkitan;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;12;Fungsional VI;;;Fungsional;12;Operation and Maintenance;8;Perencanaan Sistem Tenaga;ACTV;2
8837;Assistant Engineer Perencanaan Sistem Penyaluran;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;11;Fungsional V;;;Fungsional;12;Operation and Maintenance;8;Perencanaan Sistem Tenaga;ACTV;2
8838;Junior Engineer Perencanaan Sistem Penyaluran;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;12;Fungsional VI;;;Fungsional;12;Operation and Maintenance;8;Perencanaan Sistem Tenaga;ACTV;2
8839;Manager Enjiniring;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;4;Manajemen Dasar;;;Non Pemimpin Unit;1;Electricity Project and Development;34;Enjiniring Elektrikal;ACTV;2
8840;Assistant Engineer Enjiniring;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;11;Fungsional V;;;Fungsional;1;Electricity Project and Development;34;Enjiniring Elektrikal;ACTV;2
8841;Junior Engineer Enjiniring;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;12;Fungsional VI;;;Fungsional;1;Electricity Project and Development;34;Enjiniring Elektrikal;ACTV;2
8842;Manager Manajemen Aset;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;4;Manajemen Dasar;;;Non Pemimpin Unit;12;Operation and Maintenance;14;Manajemen Transmisi;ACTV;2
8843;Assistant Engineer Manajemen Aset;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;11;Fungsional V;;;Fungsional;12;Operation and Maintenance;14;Manajemen Transmisi;ACTV;2
8844;Junior Engineer Manajemen Aset;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;12;Fungsional VI;;;Fungsional;12;Operation and Maintenance;14;Manajemen Transmisi;ACTV;2
8845;Senior Manager Operasi Sistem;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;3;Manajemen Menengah;;;Non Pemimpin Unit;12;Operation and Maintenance;9;Operasi Sistem Tenaga;ACTV;2
8846;Senior Engineer II Kinerja Operasi Sistem;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;9;Fungsional III;;;Fungsional;12;Operation and Maintenance;9;Operasi Sistem Tenaga;ACTV;2
8847;Engineer Kinerja Operasi Sistem;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;10;Fungsional IV;;;Fungsional;12;Operation and Maintenance;9;Operasi Sistem Tenaga;ACTV;2
8848;Manager Perencanaan Operasi Sistem;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;4;Manajemen Dasar;;;Non Pemimpin Unit;12;Operation and Maintenance;9;Operasi Sistem Tenaga;ACTV;2
8849;Assistant Manager Perencanaan Operasi Pembangkitan;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;5;Supervisory Atas;;;Non Pemimpin Unit;12;Operation and Maintenance;9;Operasi Sistem Tenaga;ACTV;2
8850;Assistant Engineer Perencanaan Operasi Sistem Pembangkitan;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;11;Fungsional V;;;Fungsional;12;Operation and Maintenance;9;Operasi Sistem Tenaga;ACTV;2
8851;Junior Engineer Perencanaan Operasi Sistem Pembangkitan;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;12;Fungsional VI;;;Fungsional;12;Operation and Maintenance;9;Operasi Sistem Tenaga;ACTV;2
8852;Assistant Engineer Proyeksi Beban dan Energi;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;11;Fungsional V;;;Fungsional;12;Operation and Maintenance;9;Operasi Sistem Tenaga;ACTV;2
8853;Junior Engineer Proyeksi Beban dan Energi;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;12;Fungsional VI;;;Fungsional;12;Operation and Maintenance;9;Operasi Sistem Tenaga;ACTV;2
8854;Assistant Manager Perencanaan Operasi Penyaluran;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;5;Supervisory Atas;;;Non Pemimpin Unit;12;Operation and Maintenance;9;Operasi Sistem Tenaga;ACTV;2
8855;Assistant Engineer Perencanaan Operasi Sistem Penyaluran;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;11;Fungsional V;;;Fungsional;12;Operation and Maintenance;9;Operasi Sistem Tenaga;ACTV;2
8856;Junior Engineer Perencanaan Operasi Sistem Penyaluran;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;12;Fungsional VI;;;Fungsional;12;Operation and Maintenance;9;Operasi Sistem Tenaga;ACTV;2
8857;Assistant Engineer Strategi Operasi Sistem;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;11;Fungsional V;;;Fungsional;12;Operation and Maintenance;9;Operasi Sistem Tenaga;ACTV;2
8858;Junior Engineer Strategi Operasi Sistem;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;12;Fungsional VI;;;Fungsional;12;Operation and Maintenance;9;Operasi Sistem Tenaga;ACTV;2
8859;Manager Analisa dan Evaluasi Operasi Sistem;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;4;Manajemen Dasar;;;Non Pemimpin Unit;12;Operation and Maintenance;9;Operasi Sistem Tenaga;ACTV;2
8860;Assistant Manager Analisa dan Evaluasi Operasi Sistem;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;5;Supervisory Atas;;;Non Pemimpin Unit;12;Operation and Maintenance;9;Operasi Sistem Tenaga;ACTV;2
8861;Assistant Engineer Analisa dan Evaluasi Sistem Pembangkitan;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;11;Fungsional V;;;Fungsional;12;Operation and Maintenance;9;Operasi Sistem Tenaga;ACTV;2
8862;Junior Engineer Analisa dan Evaluasi Sistem Pembangkitan;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;12;Fungsional VI;;;Fungsional;12;Operation and Maintenance;9;Operasi Sistem Tenaga;ACTV;2
8863;Assistant Engineer Analisa dan Evaluasi Sistem Penyaluran;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;11;Fungsional V;;;Fungsional;12;Operation and Maintenance;9;Operasi Sistem Tenaga;ACTV;2
8864;Junior Engineer Analisa dan Evaluasi Sistem Penyaluran;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;12;Fungsional VI;;;Fungsional;12;Operation and Maintenance;9;Operasi Sistem Tenaga;ACTV;2
8865;Assistant Engineer Evaluasi Strategi Operasi Sistem;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;11;Fungsional V;;;Fungsional;12;Operation and Maintenance;9;Operasi Sistem Tenaga;ACTV;2
8866;Junior Engineer Evaluasi Strategi Operasi Sistem;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;12;Fungsional VI;;;Fungsional;12;Operation and Maintenance;9;Operasi Sistem Tenaga;ACTV;2
8867;Assistant Manager Statistik dan Publikasi Operasi Sistem;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;5;Supervisory Atas;;;Non Pemimpin Unit;12;Operation and Maintenance;9;Operasi Sistem Tenaga;ACTV;2
8868;Assistant Analyst Statistik dan Publikasi Operasi Sistem;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;11;Fungsional V;;;Fungsional;12;Operation and Maintenance;9;Operasi Sistem Tenaga;ACTV;2
8869;Junior Analyst Statistik dan Publikasi Operasi Sistem;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;12;Fungsional VI;;;Fungsional;12;Operation and Maintenance;9;Operasi Sistem Tenaga;ACTV;2
8870;Manager Pengendalian Operasi Real Time;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;4;Manajemen Dasar;;;Non Pemimpin Unit;12;Operation and Maintenance;9;Operasi Sistem Tenaga;ACTV;2
8871;Assistant Manager Perencanaan Operasi Sistem;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;5;Supervisory Atas;;;Non Pemimpin Unit;12;Operation and Maintenance;9;Operasi Sistem Tenaga;ACTV;2
8872;Assistant Engineer Prakiraan Beban dan Energi;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;11;Fungsional V;;;Fungsional;12;Operation and Maintenance;9;Operasi Sistem Tenaga;ACTV;2
8873;Junior Engineer Prakiraan Beban dan Energi;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;12;Fungsional VI;;;Fungsional;12;Operation and Maintenance;9;Operasi Sistem Tenaga;ACTV;2
8874;Assistant Engineer Perencanaan Operasi Pembangkitan;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;11;Fungsional V;;;Fungsional;12;Operation and Maintenance;9;Operasi Sistem Tenaga;ACTV;2
8875;Junior Engineer Perencanaan Operasi Pembangkitan;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;12;Fungsional VI;;;Fungsional;12;Operation and Maintenance;9;Operasi Sistem Tenaga;ACTV;2
8876;Assistant Engineer Perencanaan Operasi Penyaluran;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;11;Fungsional V;;;Fungsional;12;Operation and Maintenance;9;Operasi Sistem Tenaga;ACTV;2
8877;Junior Engineer Perencanaan Operasi Penyaluran;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;12;Fungsional VI;;;Fungsional;12;Operation and Maintenance;9;Operasi Sistem Tenaga;ACTV;2
8878;Assistant Manager Perencanaan Operasi Mingguan;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;5;Supervisory Atas;;;Non Pemimpin Unit;12;Operation and Maintenance;9;Operasi Sistem Tenaga;ACTV;2
8879;Assistant Engineer Prakiraan Beban dan Energi Mingguan;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;11;Fungsional V;;;Fungsional;12;Operation and Maintenance;9;Operasi Sistem Tenaga;ACTV;2
8880;Junior Engineer Prakiraan Beban dan Energi Mingguan;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;12;Fungsional VI;;;Fungsional;12;Operation and Maintenance;9;Operasi Sistem Tenaga;ACTV;2
8881;Assistant Engineer Perencanaan Operasi Pembangkitan Mingguan;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;11;Fungsional V;;;Fungsional;12;Operation and Maintenance;9;Operasi Sistem Tenaga;ACTV;2
8882;Junior Engineer Perencanaan Operasi Pembangkitan Mingguan;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;12;Fungsional VI;;;Fungsional;12;Operation and Maintenance;9;Operasi Sistem Tenaga;ACTV;2
8883;Assistant Engineer Perencanaan Operasi Penyaluran Mingguan;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;11;Fungsional V;;;Fungsional;12;Operation and Maintenance;9;Operasi Sistem Tenaga;ACTV;2
8884;Junior Engineer Perencanaan Operasi Penyaluran Mingguan;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;12;Fungsional VI;;;Fungsional;12;Operation and Maintenance;9;Operasi Sistem Tenaga;ACTV;2
8885;Assistant Manager Pengendalian Operasi Real Time A/B/C/D/E;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;5;Supervisory Atas;;;Non Pemimpin Unit;12;Operation and Maintenance;9;Operasi Sistem Tenaga;ACTV;2
8886;Assistant Engineer Pengendalian Operasi Real Time A/B/C/D/E;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;11;Fungsional V;;;Fungsional;12;Operation and Maintenance;9;Operasi Sistem Tenaga;ACTV;2
8887;Junior Engineer Pengendalian Operasi Real Time A/B/C/D/E;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;12;Fungsional VI;;;Fungsional;12;Operation and Maintenance;9;Operasi Sistem Tenaga;ACTV;2
8888;Assistant Operator Pengendalian Operasi Real Time A/B/C/D/E;255;Unit Induk Penyaluran Dan Pusat Pengatur Beban (UIP3B) Sumatera;11;Fungsional V;;;Fungsional;12;Operation and Maintenance;9;Operasi Sistem Tenaga;ACTV;2
